날짜,시간,상품코드,브랜드코드,브랜드명,브랜드영문명,depth1_카테고리,depth2_카테고리,depth3_카테고리,순위,상품명,상품라벨앞,상품라벨뒤,서브상품명,정상가,판매가,최종판매가,가격,할인율,상품URL,상품이미지URL,세일태그,정보태그,당일배송,리뷰수,찜수,리뷰평점,상품상태코드,상품타입코드,이벤트시작,이벤트종료,컨텐츠정보
2026-03-18,08:26,303596201,105980,하시에,HACIE,전체,전체,패딩,81,(6차 리오더) CASHMERE COLLAR LIGHT DOWN JACKET [IVORY][BLACK],[20%쿠폰],,[20%쿠폰],178000,142400,113920,113920,36%,https://m.wconcept.co.kr/Product/303596201,https://product-image.wconcept.co.kr/productimg/image/img1/01/303596201_GG26387.jpg,스프링위크,"쿠폰,단독",Y,713,15525,4.9,01,15,2025-10-01T10:00:00,2025-10-10T18:00:00,"{'contentType': 'STYLE_CLIP', 'id': 41306, 'profileSeqNo': 1047, 'vid': 'v1119cg50000d3njqinak5v94bjs20m0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/41306'}"
2026-03-18,08:26,308102378,105980,하시에,HACIE,전체,전체,자켓,179,[유니 PICK](1차 리오더) OVER-FIT ALICE TWEED JACKET [IVORY][BLACK],[20%쿠폰],,[20%쿠폰],239000,215100,172080,172080,28%,https://m.wconcept.co.kr/Product/308102378,https://product-image.wconcept.co.kr/productimg/image/img1/78/308102378_GG18403.jpg,스프링위크,"쿠폰,단독",Y,3,427,5.0,01,15,2026-03-23T10:00:00,2026-03-24T10:00:00,
2026-03-18,08:26,303596201,105980,하시에,HACIE,의류,전체,패딩,66,(6차 리오더) CASHMERE COLLAR LIGHT DOWN JACKET [IVORY][BLACK],[20%쿠폰],,[20%쿠폰],178000,142400,113920,113920,36%,https://m.wconcept.co.kr/Product/303596201,https://product-image.wconcept.co.kr/productimg/image/img1/01/303596201_GG26387.jpg,스프링위크,"쿠폰,단독",Y,713,15525,4.9,01,15,2025-10-01T10:00:00,2025-10-10T18:00:00,"{'contentType': 'STYLE_CLIP', 'id': 41306, 'profileSeqNo': 1047, 'vid': 'v1119cg50000d3njqinak5v94bjs20m0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/41306'}"
2026-03-18,08:26,308102378,105980,하시에,HACIE,의류,전체,자켓,145,[유니 PICK](1차 리오더) OVER-FIT ALICE TWEED JACKET [IVORY][BLACK],[20%쿠폰],,[20%쿠폰],239000,215100,172080,172080,28%,https://m.wconcept.co.kr/Product/308102378,https://product-image.wconcept.co.kr/productimg/image/img1/78/308102378_GG18403.jpg,스프링위크,"쿠폰,단독",Y,3,427,5.0,01,15,2026-03-23T10:00:00,2026-03-24T10:00:00,
2026-03-18,08:26,303596201,105980,하시에,HACIE,의류,아우터,패딩,24,(6차 리오더) CASHMERE COLLAR LIGHT DOWN JACKET [IVORY][BLACK],[20%쿠폰],,[20%쿠폰],178000,142400,113920,113920,36%,https://m.wconcept.co.kr/Product/303596201,https://product-image.wconcept.co.kr/productimg/image/img1/01/303596201_GG26387.jpg,스프링위크,"쿠폰,단독",Y,713,15525,4.9,01,15,2025-10-01T10:00:00,2025-10-10T18:00:00,"{'contentType': 'STYLE_CLIP', 'id': 41306, 'profileSeqNo': 1047, 'vid': 'v1119cg50000d3njqinak5v94bjs20m0', 'landingUrl': 'https://display.wconcept.co.kr/rn/styleclip/41306'}"
2026-03-18,08:26,308102378,105980,하시에,HACIE,의류,아우터,자켓,57,[유니 PICK](1차 리오더) OVER-FIT ALICE TWEED JACKET [IVORY][BLACK],[20%쿠폰],,[20%쿠폰],239000,215100,172080,172080,28%,https://m.wconcept.co.kr/Product/308102378,https://product-image.wconcept.co.kr/productimg/image/img1/78/308102378_GG18403.jpg,스프링위크,"쿠폰,단독",Y,3,427,5.0,01,15,2026-03-23T10:00:00,2026-03-24T10:00:00,
2026-03-18,08:26,308102373,105980,하시에,HACIE,의류,아우터,점퍼,173,[경은 PICK] EMB LOGO VINTAGE WASHED COTTON BLOUSON [3COLORS],[20%쿠폰],,[20%쿠폰],199000,189050,151240,151240,24%,https://m.wconcept.co.kr/Product/308102373,https://product-image.wconcept.co.kr/productimg/image/img1/73/308102373_GG65420.jpg,스프링위크,"쿠폰,단독",Y,10,351,5.0,01,15,2026-03-16T10:00:00,2026-03-17T10:00:00,
2026-03-18,08:26,301454263,105980,하시에,HACIE,의류,원피스,미디,155,(14차 리오더) SATIN SLEEVELESS LONG DRESS [6COLORS],[20%쿠폰],,[20%쿠폰],118000,94400,75520,75520,36%,https://m.wconcept.co.kr/Product/301454263,https://product-image.wconcept.co.kr/productimg/image/img1/63/301454263_JG23749.jpg,스프링위크,"쿠폰,단독",Y,407,6372,4.9,01,15,2024-06-14T10:00:00,2024-06-17T10:00:00,
2026-03-18,08:26,306105604,105980,하시에,HACIE,의류,원피스,맥시,162,[유니 PICK](5차 리오더) ONE BUTTON DETAIL SLEEVELESS DRESS [BLACK],[20%쿠폰],,[20%쿠폰],159000,143100,114480,114480,28%,https://m.wconcept.co.kr/Product/306105604,https://product-image.wconcept.co.kr/productimg/image/img1/04/306105604_GG28997.jpg,스프링위크,"쿠폰,단독",Y,66,4420,4.9,01,15,1900-01-01T00:00:00,1900-01-01T00:00:00,
2026-03-18,08:26,302768208,105980,하시에,HACIE,의류,원피스,맥시,192,[단독](16차 리오더) AVEC HACIE COTTON LONG DRESS [CHARCOAL],[20%쿠폰],,[20%쿠폰],94000,65800,52640,52640,44%,https://m.wconcept.co.kr/Product/302768208,https://product-image.wconcept.co.kr/productimg/image/img1/08/302768208_LH50076.jpg,스프링위크,"쿠폰,단독",Y,670,8258,4.9,01,15,2025-09-15T10:00:00,2025-09-16T10:00:00,
